"Unnamed: 0","annotation_id","annotator","comm_aesthetic","correctness","country_patriotism","created_at","danger_decline","dict_lit","emo_som","error_mention","facts","full_text","id","language","lead_time","ling_element","offensive","other","personal_quality","questions","sarcasm","sentiment","target","threats","updated_at","visual_mocking","word_jokes"
245,793,"1","","","","2025-09-10T17:31:13.947583Z","","","","","","Mili Państwo, #polszczyzna chyba pod tym względem liberalna, ale zawsze warto zapytać. Gdy coś znika szybko, nagle, to powiemy, że stało się to jak za",5317,"yes",18.859,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:31:13.947618Z","",""
246,794,"1","","","","2025-09-10T17:31:58.657110Z","","","","","FACT","(moje) nowe (ulubione slangowe) słówka: balety, piwniczyć, alfasamcyna, napinka, dymkować, polubek, props, es/ez, essa, potas-węgiel, KMWTW  #polszczyzna #slang#potocznapolszczyzna )",5318,"yes",42.5,"WORD","","","","","","POS","NO","","2025-09-10T17:31:58.657144Z","",""
247,795,"1","","","","2025-09-10T17:32:15.745210Z","","","","","","Zapytanie do mieszkańców miejscowości, gdzie są ulice, którym patronuje Stanisław Dubois. Jak tam piszą na tabliczkach? Duboisa? A jak ludzie to wymawiają? Zdjęcia szyldów i tablic z nazwami mile widziane. #polszczyzna",5319,"yes",15.34,"WORD","","","","QSUR","","NEU","MENTION","","2025-09-10T17:32:15.745239Z","",""
248,796,"1","","","","2025-09-10T17:33:24.062695Z","","DCT","","","","Dzień dobry. O poranku #polszczyzna i #sport. Nie ma Mickiewicza i nie ma Santosa. Nastał Probierz, ale po kim?",5320,"yes",65.522,"INVIS","","","","","","NEU","MENTION","","2025-09-10T17:33:24.062725Z","",""
249,797,"1","","","","2025-09-10T17:33:42.849499Z","","","","","","Dziś tematem #polszczyzna wiecowa.Jak by Państwo powiedzieli?Mówca uderzał w patriotyczne",5321,"yes",15.984,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:33:42.849530Z","",""
250,798,"1","","","","2025-09-10T17:34:45.020103Z","","","","","","Dzisiaj chłodniej i deszczowo, może trzeba wziąć lekki płaszcz. #polszczyzna ma różne możliwości. Z której Państwo korzystają w dni wymagające płaszcza?",5322,"yes",56.293,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:34:45.020135Z","",""
251,799,"1","","","","2025-09-10T17:35:44.525450Z","","","","","","Niech mi wybaczą kibice i @użytkownik, ale mnie bardziej ciekawi #polszczyzna niż forma R. Lewandowskiego.Ale zapytam: ZNAJDOWAĆ SIĘ W (jakiejś) FORMIE",5323,"yes",57.162,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T17:35:44.525481Z","",""
252,800,"1","","","","2025-09-10T17:36:20.417468Z","","","","","","Od sportu odskokiem #polszczyzna. Proszę Państwa, czy jedna osoba może stanąć MUREM za kimś lub za czymś?",5324,"yes",29.988,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:36:20.417536Z","",""
253,801,"1","","COR","","2025-09-10T17:37:03.933501Z","","","","","","Za każdym razem, gdy jakaś partia robi hucpę w moim mały miasteczku rodzinnym, liczę ile razy padnie zła odmiana Końskich. Na konwencji już ""w Końskim"" padło :) #polszczyzna",5325,"yes",59.444,"WORD","","","","","","NEG","MENTION","CONS","2025-09-11T09:30:09.245968Z","",""
254,802,"1","","","","2025-09-10T17:37:42.464443Z","","","","","","W konfrontacji z Wyspami Owczymi nie tylko polscy piłkarze, lecz także #polszczyzna. Jak mówili komentatorzy w Państwa mediach? Bo że cały Naród Polski oglądał i słuchał, w tym bywalcy tutejszego medium i Media Inne, rzecz bezsprzeczna.Któż to uległ naszym dzielnym futbolistom?",5326,"yes",36.541,"INVIS","","","","QSUR","","NEU","MENTION","","2025-09-10T17:37:42.464472Z","",""
255,803,"1","","","","2025-09-10T17:37:59.862424Z","","","","","","Mili Państwo, oczywiście #polszczyzna. Czy CZUJ DUCH to",5327,"yes",14.987,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:37:59.862453Z","",""
256,804,"1","","","","2025-09-10T17:38:30.618780Z","","","","","","Skoro o różnicach w mowie pokoleń się zgadało (w którym z nich #polszczyzna ma środek ciężkości?), to może zechcą się Państwo wypowiedzieć o słowie PRAWILNY. Komentarze mile widziane, a poniżej schematyczna ankietka.",5328,"yes",28.969,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:38:30.618813Z","",""
258,805,"1","","","","2025-09-10T17:39:02.307618Z","","","","","","POBUDKA! Do wstania i działania.Na sobotni rozruch mózgu taka oto zagadka. #polszczyzna #składniaCzym wypełnić puste miejsca w tym zdaniu?Kilka osób, które miał___ problemy, zwrócił___ się do nas o pomoc.",5329,"yes",29.42,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T17:39:02.307648Z","",""
259,806,"1","","","","2025-09-10T17:39:18.358100Z","","","","CIT","","... próbę ubiegania się reparacji...Dominik Cierpioł, dla @użytkownik#polszczyzna",5330,"yes",12.292,"WORD","","","","","","NEG","MENTION","","2025-09-10T17:39:18.358130Z","",""
260,807,"1","","","","2025-09-10T17:39:37.808056Z","","","","","","Wielu coś tam liczy przed wyborami, a ja się wsłuchuję w rozmowy. Bo #polszczyzna zawsze ciekawa. Czy na przykład słyszeli Państwo słowo KARKUlacje?",5331,"yes",16.824,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:39:37.808085Z","",""
262,808,"1","","COR","","2025-09-10T17:39:57.723649Z","","","","","","Czy ktoś mógłby przekazać pani red. Pawlickiej (Newsweek), że rząd się formuje, a nie ""formułuje""?#polszczyzna",5332,"yes",18.353,"WORD","","","","","","NEG","MENTION","","2025-09-10T17:39:57.723677Z","",""
263,809,"1","","","","2025-09-10T17:40:21.814487Z","","","","","","Mili Państwo, zróżnicowana jest #polszczyzna, niekiedy w sposób trudny do uchwycenia, bo każdy słyszy to, co sam by wymówił. Na piśmie różnica jest widoczna, więc pytam. Jak Państwo mówią:",5333,"yes",22.364,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:40:21.814516Z","",""
264,810,"1","","","","2025-09-10T17:40:48.621532Z","","","","","","Mili Państwo, w piątkowy poranek #polszczyzna i przysłowia. Jakie znają Państwo (albo sami tak mówią) zakończenie frazy:KTO NIE RYZYKUJE, TEN...",5334,"yes",25.059,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:40:48.621571Z","",""
265,811,"1","","","","2025-09-10T17:41:17.325135Z","","DCT","","","","Jakże często obdarzani są rodacy frazą TY BYKU KRASY!We wszystkim jednak jest #polszczyzna i mimo ładunku ekspresji kołacze się w człeku pytanie: Jakiego koloru jest KRASY byk?Zaglądanie do słowników niemile widziane. #babcizapytaj",5335,"yes",29.494999999999997,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T17:41:28.451349Z","",""
266,812,"1","","","","2025-09-10T17:42:01.014428Z","","","","","","A czy zdarzyło się Państwu słyszeć, że ktoś wymawia jako JEŹLI wyraz pisany współcześnie JEŚLI? #polszczyzna dźwięczna wdzięk swój ma",5336,"yes",29.48,"WORD","","","","QSUR","","NEU","MENTION","","2025-09-10T17:42:01.014459Z","",""
267,813,"1","","COR","","2025-09-10T17:43:08.900049Z","","","","","","Dlaczego w dopełniaczu liczby pojedynczej dopuszcza się tylko formę autobusu, ale już bus dopuszcza formę busu i busa. Ba! Powiem szczerze, że częściej chyba sam mówię busa niż busu.Czy to tylko kwestia uzusu?#polszczyzna",5337,"yes",65.562,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T17:43:08.900079Z","",""
268,814,"1","","","PATR","2025-09-10T17:44:06.914770Z","","","","","","Czas najwyższy ogłosić swoje zaangażowanie w kampanię. Zbieram ulotki i linki do materiałów wyborczych pisanych i mówionych nie standardową #polszczyzną, ale po kaszubsku, po śląsku, w językach lokalnych, mniejszościowych itp., itd. #dialektolognałowach",5338,"yes",83.439,"PHEN","","","","QSUR","","NEU","NO","","2025-09-11T09:31:45.593014Z","",""
269,815,"1","","","","2025-09-10T17:44:26.581052Z","","","","","","A Państwo jak by to zapisali? #polszczyznaIlustracja w odpowiedzi.",5339,"yes",17.882,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:44:26.581080Z","",""
270,816,"1","","COR","","2025-09-10T17:44:52.296124Z","","","","","","Za 2 minuty w @użytkownik Wyczesane rozmowy #polszczyznaCzy wolno mieć ZAGWOZDKĘ?",5340,"yes",22.183,"WORD","","","","QSUR","","NEU","MENTION","","2025-09-10T17:44:52.296157Z","",""
271,817,"1","","","","2025-09-10T17:45:33.103696Z","","","","","","Mili Państwo, niemili w zasadzie też, Rodacy! Czy ktoś z Państwa zna kogoś, czyje nazwisko kończy się na -o i tego nazwiska żywcem odmienić się nie da, nie chce i rzeczywiście chyba nikt go nie odmienia? Baaardzo jestem ciekaw przykładów, anegdot, danych.#polszczyzna #nazwiska",5341,"yes",30.11,"PHEN","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:45:33.103726Z","",""
272,818,"1","","COR","","2025-09-10T17:46:00.076566Z","","","","","","Beata Szydło: czy jest zagrożenie DO TEGO...[składnia] #polszczyzna",5342,"yes",25.304,"WORD","","","","","","NEG","MENTION","","2025-09-10T17:46:00.076596Z","MOCK",""
274,819,"1","","","","2025-09-10T17:46:15.213499Z","","","","","","Mili Państwo, spory trwają, a #polszczyzna ponad nimi i w nich. Dobro pacjenta. Mowa o...",5343,"yes",13.547,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:46:15.213532Z","",""
275,820,"1","","","","2025-09-10T17:46:33.294213Z","","","","","","Jaka jest etymologia sufiksu -la (?) w takich wyrazach jak ""budowla"" czy ""hodowla""? Nie mogę znaleźć innych wyrazów z tym sufiksem.#polszczyzna",5344,"yes",16.556,"{""choices"":[""PHEN"",""WORD""]}","","","","QSUR","","NEU","NO","","2025-09-10T17:46:33.294244Z","",""
277,821,"1","","","","2025-09-10T17:46:49.722526Z","","","","","","Jest ukraińskie imię Mychajło (Михайло). Jak sobie z nim radzi Państwa #polszczyzna? Dopasowuje imię ukraińskie do Skirgiełły czy do Mieszka? @użytkownik Działania...",5345,"yes",14.801,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:46:49.722556Z","",""
278,822,"1","","","PATR","2025-09-10T17:48:11.580728Z","","","","","","Słucham wywiadu Winiego z Peją i pada tam stwierdzenie, że ""w Polsce ludzie chleją, bo w Polsce się cheleje"". Moje pytanie czy w Polsce ludzie?#polszczyzna",5346,"yes",77.195,"WORD","","","","","SARC","NEG","MENTION","","2025-09-10T17:48:11.580780Z","",""
279,823,"1","","","","2025-09-10T17:48:32.107822Z","","","","","","Kto mi opowie, jak współczesna #polszczyzna się zmieniła w zakresie używania słów NAJLEPIEJ i NAJGORZEJ (jako samodzielnych replik lub dopowiedzeń)?",5347,"yes",17.99,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T17:48:32.107860Z","",""
280,824,"1","","","","2025-09-10T17:48:59.064484Z","","","","","","Od kiedy jest w polskim języku ogólnym słowo STARÓWKA? Cytatów sprzed 1944 poszukuję.#polszczyzna",5348,"yes",24.046,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T17:48:59.064541Z","",""
281,825,"1","","","","2025-09-10T17:49:20.582288Z","","","","","","Mili Państwo, w słoneczną przynajmniej w Krakowie sobotę mam pytanie o mroczną stronę (nie)rzeczywistości. Czym się różnią przymiotniki WAMPIRYCZNY i WAMPIRZY, co może być wampirze, a co wampiryczne? Robię pomocniczą ankietkę, ale zależy mi na komentarzach. Wzrok...#polszczyzna",5349,"yes",24.485000000000003,"{""choices"":[""PHEN"",""WORD""]}","","","","QSUR","","NEU","DIRECT","","2025-09-10T19:12:22.595691Z","",""
282,826,"1","","","","2025-09-10T17:49:51.109461Z","","","","","","Czy ktoś z Państwa lubi sobie jakoś żartować ze słówkiem AZALIŻ? A w jakiż sposób? #polszczyzna",5350,"yes",27.471,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:49:51.109490Z","",""
283,828,"1","","","","2025-09-11T09:33:10.566552Z","","","","","","Mili Państwo, załóżmy, że piszemy tekst o reakcjach na przedstawienie, film itp. #polszczyzna Kto entuzjastycznie reagował i klaskał?",5351,"yes",24.463,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-11T09:33:10.566581Z","",""
284,829,"1","","","","2025-09-11T09:33:35.251919Z","","","","","","Mili Państwo, schładzający się i wygrzewający, jak teraz (wczoraj, dzisiaj) się mówi? #polszczyzna Biorę na urlop",5352,"yes",22.094,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-11T09:33:35.251948Z","",""
285,827,"1","","COR","PATR","2025-09-10T19:13:15.014486Z","","","","","","Ach, #polszczyzna i zapożyczenia językowe, kinetyczne tudzież obyczajowe.Która forma poprawna? Trenować",5353,"yes",64.95,"{""choices"":[""PHEN"",""INVIS""]}","","","","QSUR","","NEU","NO","","2025-09-11T09:35:37.497912Z","",""
286,830,"1","","","","2025-09-11T09:35:12.894049Z","","","","","","Czy włoska nazwa  miejscowa Pietrasanta się odmienia? @użytkownik  Łysiak? Do Pietrasanty? W Pietrasancie? A może wcale nie odmieniać? #polszczyzna #linguaitaliana",5354,"yes",56.727,"{""choices"":[""PHEN"",""INVIS""]}","","","","QSUR","","NEU","NO","","2025-09-11T09:35:12.894078Z","",""
287,831,"1","","","","2025-09-11T09:36:40.029698Z","","","ESOM","","","Nowy tydzień można zacząć nieco większym tematem, choć #polszczyzna jako całość jeszcze obszerniejsza:wyrazy i wyrażenia NATRĘTNE, DRAŻNIĄCE, denerwujące, żenujące.Zaczynam częstym dość fałszywym i zgranym ostatnio otwarciem: Kochani!",5355,"yes",58.975,"{""choices"":[""PHEN"",""INVIS""]}","","","","QSUR","","NEU","NO","","2025-09-11T09:36:40.029741Z","",""
288,832,"1","","","","2025-09-11T09:37:31.076498Z","","","","","","Mili Państwo, czy skrótowiec NFOŚiGW się jakoś wymawia albo skraca? A może chociaż jakoś troszeczkę przekręca (jak to się dzieje z GDDKiA, dla niektórych będącą „gdaką”). #polszczyzna",5356,"yes",48.692,"{""choices"":[""WORD"",""INVIS""]}","","","","QSUR","","NEU","DIRECT","","2025-09-11T09:37:31.076534Z","",""
289,833,"1","","","PATR","2025-09-11T09:37:56.341209Z","","","","","","Kto nie śpi, tylko porządkuje zapiski, niechżeż zechce powiedzieć, boć  #polszczyzna ważna też w sobotę, czy jedna sztuka, karteczka, to",5357,"yes",23.399,"INVIS","","","","QSUR","","NEU","NO","","2025-09-11T09:37:56.341246Z","",""
290,834,"1","","COR","","2025-09-11T09:38:33.424110Z","","","","","","Opowiada @użytkownik, że w Kanadzie bieżący rok może być „najgorszy dla pożarów lasów”. Czy się martwić i współczuć pożarom? #polszczyzna",5358,"yes",35.344,"WORD","","","","","SARC","NEG","DIRECT","CONS","2025-09-11T09:38:33.424147Z","",""
291,835,"1","","","","2025-09-11T09:39:36.160163Z","","","","","","Mili Państwo,piątek z ankietką, #polszczyzna na amerykańskim cieście. Proszę mnie oświecać, ale nie zanadto poniżać = komentarze mile widziane.Gdy tak potocznie mówimy o różnych komandosach, to są to",5359,"yes",60.41,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-11T09:39:36.160193Z","",""
292,836,"1","","","","2025-09-11T09:40:45.662374Z","","","","","","Narodzie Zmotoryzowany, która pisownia półoficjalnych nazw dróg jest lepsza?Uprzejmie proszę o nazwy i uwagi w komentarzach #polszczyzna @użytkownik",5360,"yes",65.828,"INVIS","","","","QSUR","","NEU","{""choices"":[""DIRECT"",""MENTION""]}","","2025-09-11T09:40:45.662403Z","",""
294,837,"1","","COR","","2025-09-11T09:41:47.655239Z","","","","","","Ależ ten czerwiec przeleciał! Ani się człowiek obejrzał, a tu już 1 lipca. Tak, proszę Państwa, pierwszy (w domyśle dzień) lipca, a nie jak twierdzą niektórzy pierwszy lipiec. W roku jest tylko jeden taki miesiąc (!).Dzień dobry : uśmiechnięta twarz w okularach przeciwsłonecznych  : #polszczyzna  #belferskie",5361,"yes",69.956,"WORD","","","","","","NEG","DIRECT","","2025-09-13T17:35:16.628826Z","",""
295,838,"1","","","","2025-09-11T09:42:40.156927Z","","","","","","O czymże dumać w Paderevianum II, jak nie o relacjach polsko-obcych?Pierwsza #polszczyznaJeśli ktoś umie robić INTRA, zrobił już niejedno INTRO, to zrobił zapewne wiele...",5362,"yes",50.486,"{""choices"":[""WORD"",""INVIS""]}","","","","QSUR","","NEU","NO","","2025-09-11T09:42:40.156958Z","",""
296,839,"1","","COR","","2025-09-11T09:43:12.221503Z","","","","","","Piątek, deszcz, poprawna #polszczyzna Segregowanie i ocenianie ludzi ze względu na wiek to",5363,"yes",29.279,"INVIS","","","","QSUR","","NEU","NO","","2025-09-11T09:43:12.221533Z","",""
297,840,"1","","","","2025-09-11T09:43:37.096889Z","","","","CIT","","co najmniej w najwyższym stopniu skrajnie...#PJK #polszczyzna",5364,"yes",22.698,"WORD","","","","","","NEG","NO","","2025-09-11T09:43:37.096919Z","",""
298,841,"1","","","","2025-09-11T09:46:15.160774Z","","","","","","Dziś podobno OBWARZANEK DEJ. A czemuż nie: DEJ OBWARZANKA. #Kraków #polszczyzna",5365,"yes",155.883,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T09:46:15.160801Z","",""
299,842,"1","","","","2025-09-11T09:46:45.984442Z","","","","","","Sobotnia #frazeologia i #polszczyzna plus #mitologia Opierając się tylko na własnej pamięci i przeświadczeniach, powiedzą Państwo, że o puszce Z PANDORĄ pierwszy powiedział:",5366,"yes",28.554,"{""choices"":[""PHEN"",""INVIS""]}","","","","QSUR","","NEU","","","2025-09-11T09:46:45.984514Z","",""
300,843,"1","","COR","","2025-09-11T09:47:34.758098Z","","","","","","Od kiedy to Macrona się po polsku nie odmienia?! #Macron #polszczyzna",5367,"yes",44.135,"{""choices"":[""PHEN"",""WORD""]}","","","","","","NEG","NO","","2025-09-11T09:47:34.758134Z","",""
301,844,"1","","","","2025-09-11T09:47:54.019036Z","","","","","","Mili Państwo,chciałbym poddać pod osąd społeczny taką oto kwestię: czy lajkonik to jest człowiek przebrany i pisać go małą literą czy byt bardziej jednostkowy i zasługuje na L. #polszczyzna Co lepsze?",5368,"yes",17.248,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-11T09:47:54.019077Z","",""
302,845,"1","","","","2025-09-11T09:48:35.569717Z","","","","","","Towarzysz Waciak?Tak tylko testuję brzmienie.#polszczyzna",5369,"yes",39.396,"WORD","","","","","SARC","NEU","MENTION","","2025-09-11T09:48:35.569747Z","",""
303,846,"1","","","","2025-09-11T09:49:32.848716Z","","","","","","Dziś rano w @użytkownik u red. J. Żakowskiego @użytkownik  użył składni CZEKAĆ ZA CZYMŚ. Wielkopolanin certyfikowany ;-) #polszczyzna",5370,"yes",53.441,"WORD","","OTHER","","","","POS","MENTION","","2025-09-11T09:49:32.848756Z","",""
304,847,"1","","","","2025-09-11T09:50:28.610501Z","","","","","","Przed świętem #polszczyzna tak samo ciekawa jak w środku tygodnia bez święta.Od nazwy święta Boże Narodzenie funkcjonuje przymiotnik bożonarodzeniowy, a dawniej był też bożEnarodzeniowy.Mili Państwo, czy jest, jaki jest, jaki mógłby być PRZYMIOTNIK OD BOŻE CIAŁO?",5371,"yes",52.938,"{""choices"":[""WORD"",""INVIS""]}","","","","QSUR","","NEU","DIRECT","","2025-09-11T09:50:28.610531Z","",""
